Total,Clearance,Circulation,PairwiseDistance,PairwiseAngle,ConversationDistance,ConversationAngle,Balance,Alignment,WallAlignment,Symmetry,Emphasis,AcceptanceProbability,Iteration
-119.856200,0.119315,0.000000,-0.165544,-3.961693,-5.243855,-9.524587,0.644046,-8.428549,-0.330115,1.075354,-2.454413,0.317226,1691.000000
-120.275700,0.150085,0.000000,-0.156436,-3.961546,-5.122370,-9.700361,0.611368,-8.428549,-0.330115,1.232327,-2.616639,1.000000,1692.000000
-122.165900,0.008770,0.000000,-0.156265,-3.964912,-5.391655,-9.753207,0.567750,-8.428549,-0.330115,1.618786,-2.569295,1.000000,1693.000000
-120.887300,0.084135,0.000000,-0.147303,-3.963185,-5.113670,-9.781839,0.553193,-8.428549,-0.330115,1.681357,-2.750320,0.278428,1694.000000
-120.642700,0.086185,0.000000,-0.147396,-3.961981,-5.113670,-9.841623,0.549973,-8.243947,-0.271522,1.673985,-2.760984,0.783055,1695.000000
-121.167000,0.065378,0.000000,-0.152157,-3.963209,-5.203621,-9.842408,0.564940,-8.243947,-0.271522,1.545457,-2.674213,1.000000,1696.000000
-121.844600,0.056075,0.000000,-0.151535,-3.964641,-5.203621,-9.516521,0.582284,-9.019607,-0.583227,1.604755,-2.612277,1.000000,1698.000000
-121.247700,0.110462,0.000000,-0.151278,-3.964965,-5.115428,-9.510407,0.595212,-9.019607,-0.583227,1.493839,-2.638508,0.550511,1700.000000
-120.958500,0.116924,0.000000,-0.151635,-3.963846,-5.115428,-9.694455,0.585112,-8.628554,-0.402163,1.462323,-2.672265,0.748834,1701.000000
-121.201900,0.083623,0.000000,-0.148386,-3.964284,-5.124782,-9.712789,0.562875,-8.628554,-0.402163,1.640075,-2.717148,1.000000,1702.000000
-121.417000,0.080429,0.000000,-0.148229,-3.964941,-5.124782,-9.624859,0.568063,-8.841620,-0.492218,1.653287,-2.700930,1.000000,1704.000000
-121.240900,0.053590,0.000000,-0.143813,-3.964989,-5.109029,-9.600666,0.543576,-8.841620,-0.492218,1.881694,-2.772264,0.838558,1708.000000
-121.068500,0.055983,0.000000,-0.143901,-3.964555,-5.109029,-9.654151,0.539858,-8.702725,-0.431696,1.875538,-2.782099,0.841628,1709.000000
-121.016200,0.116619,0.000000,-0.152251,-3.964193,-5.121607,-9.656844,0.589860,-8.702725,-0.431696,1.443551,-2.655272,0.949045,1710.000000
-120.126700,0.203840,0.000000,-0.148115,-3.962151,-4.988232,-9.674910,0.591541,-8.702725,-0.431696,1.462895,-2.754502,0.410841,1712.000000
-119.961600,0.142487,0.000000,-0.162171,-3.962925,-5.182910,-9.447511,0.643880,-8.702725,-0.431696,1.098559,-2.489131,0.847789,1714.000000
-122.085900,0.022713,0.000000,-0.160037,-3.964503,-5.412602,-9.588927,0.591285,-8.702725,-0.431696,1.543072,-2.489605,1.000000,1715.000000
-121.954400,0.015629,0.000000,-0.158987,-3.957755,-5.412602,-9.199141,0.611983,-9.303821,-0.795347,1.643836,-2.410082,0.876752,1717.000000
-122.115700,0.000000,0.000000,-0.150347,-3.951221,-5.330362,-9.324456,0.551440,-9.303821,-0.795347,2.128574,-2.498545,1.000000,1719.000000
-123.082800,0.000000,0.000000,-0.153105,-3.954177,-5.479835,-9.332920,0.550871,-9.303821,-0.795347,1.807239,-2.474514,1.000000,1720.000000
-123.197100,0.000000,0.000000,-0.153222,-3.952148,-5.479835,-9.363194,0.546466,-9.360776,-0.712998,1.808477,-2.475198,1.000000,1723.000000
-123.155900,0.000000,0.000000,-0.153170,-3.953115,-5.479835,-9.349671,0.548419,-9.338735,-0.750183,1.808007,-2.474939,0.959573,1724.000000
-122.955900,0.000000,0.000000,-0.153021,-3.955315,-5.479835,-9.311651,0.554036,-9.247734,-0.851153,1.805974,-2.473811,0.818721,1728.000000
-123.057300,0.000000,0.000000,-0.153086,-3.954456,-5.479835,-9.328092,0.551585,-9.292225,-0.808172,1.806980,-2.474370,1.000000,1733.000000
-123.228300,0.000000,0.000000,-0.153356,-3.949121,-5.479835,-9.398822,0.541440,-9.391527,-0.612238,1.809042,-2.475510,1.000000,1734.000000
-122.460800,0.000000,0.000000,-0.149962,-3.946148,-5.388301,-9.379848,0.531830,-9.391527,-0.612238,2.124389,-2.510536,0.464154,1735.000000
-122.843600,0.000000,0.000000,-0.154729,-3.947471,-5.431988,-9.374207,0.557703,-9.391527,-0.612238,1.786707,-2.437456,1.000000,1736.000000
-122.458000,0.000000,0.000000,-0.148358,-3.950020,-5.427185,-9.337898,0.500690,-9.391527,-0.612238,2.130374,-2.547059,0.680039,1737.000000
-122.434200,0.009525,0.000000,-0.149052,-3.952295,-5.368189,-9.352717,0.493214,-9.391527,-0.612238,1.970721,-2.543823,0.976455,1739.000000
-122.429600,0.007082,0.000000,-0.148939,-3.954640,-5.368189,-9.319567,0.499035,-9.361609,-0.711363,1.964739,-2.541721,0.995433,1741.000000
-121.097100,0.035822,0.000000,-0.146853,-3.956238,-5.227315,-9.216556,0.467113,-9.361609,-0.711363,2.011672,-2.558442,0.263812,1742.000000
-122.134200,0.000000,0.000000,-0.147517,-3.953328,-5.396831,-9.277213,0.497251,-9.361609,-0.711363,2.170021,-2.555370,1.000000,1744.000000
-121.840300,0.000000,0.000000,-0.147320,-3.956636,-5.396831,-9.219605,0.508381,-9.209878,-0.882294,2.163641,-2.553332,0.745380,1745.000000
-121.661000,0.000000,0.000000,-0.147251,-3.957285,-5.396831,-9.199724,0.512314,-9.131673,-0.936697,2.160238,-2.552230,0.835869,1746.000000
-121.966700,0.000000,0.000000,-0.147755,-3.945729,-5.396831,-9.349686,0.483913,-9.367133,-0.471729,2.169346,-2.555156,1.000000,1747.000000
-120.992500,0.000000,0.000000,-0.146758,-3.935833,-5.304819,-9.316072,0.515264,-9.367133,-0.471729,2.439805,-2.519701,0.377513,1750.000000
-120.971300,0.000000,0.000000,-0.146765,-3.935354,-5.304819,-9.318265,0.514857,-9.362903,-0.462593,2.438458,-2.519139,0.978984,1752.000000
-121.081000,0.000000,0.000000,-0.146723,-3.938028,-5.304819,-9.305615,0.517218,-9.382768,-0.514854,2.446084,-2.522290,1.000000,1753.000000
-121.054800,0.000000,0.000000,-0.146734,-3.937337,-5.304819,-9.308985,0.516586,-9.378539,-0.501037,2.444086,-2.521472,0.974133,1754.000000
-122.381000,0.000000,0.000000,-0.148338,-3.943132,-5.470519,-9.370931,0.506806,-9.378539,-0.501037,2.213893,-2.536125,1.000000,1756.000000
-121.908600,0.000000,0.000000,-0.147819,-3.956692,-5.470519,-9.221005,0.534134,-9.074070,-0.970922,2.232906,-2.542972,0.623501,1758.000000
-121.797800,0.000000,0.000000,-0.149678,-3.956692,-5.470519,-9.221005,0.548543,-9.175054,-0.832802,2.232906,-2.542972,0.895171,1760.000000
-121.623200,0.000000,0.000000,-0.150782,-3.956692,-5.470519,-9.221005,0.557088,-9.196749,-0.745488,2.232906,-2.542972,0.839749,1761.000000
-121.746200,0.000000,0.000000,-0.178894,-3.957572,-5.470519,-9.221005,0.515508,-9.196749,-0.745488,2.232906,-2.542972,1.000000,1762.000000
-121.922600,0.000000,0.000000,-0.177407,-3.957572,-5.470519,-9.221005,0.507822,-9.173868,-0.835533,2.232906,-2.542972,1.000000,1763.000000
-121.939800,0.000000,0.000000,-0.172802,-3.961002,-5.470519,-9.221005,0.501628,-9.173868,-0.835533,2.232906,-2.542972,1.000000,1764.000000
-121.800300,0.000000,0.000000,-0.136746,-3.962774,-5.470519,-9.221005,0.552484,-9.173868,-0.835533,2.232906,-2.542972,0.869763,1765.000000
-121.866600,0.000000,0.000000,-0.172019,-3.953820,-5.470519,-9.221005,0.525464,-9.173868,-0.835533,2.232906,-2.542972,1.000000,1767.000000
-121.381600,0.000000,0.000000,-0.164131,-3.953820,-5.470519,-9.221005,0.482163,-8.541534,-1.254208,2.232906,-2.542972,0.615716,1768.000000
-121.590100,0.000000,0.000000,-0.210562,-3.953037,-5.470519,-9.221005,0.402487,-8.541534,-1.254208,2.232906,-2.542972,1.000000,1769.000000
-121.581200,0.000000,0.000000,-0.210822,-3.953394,-5.470519,-9.221005,0.409963,-8.541534,-1.254208,2.232906,-2.542972,0.991136,1770.000000
-121.553700,0.000000,0.000000,-0.210625,-3.953394,-5.470519,-9.221005,0.409478,-8.524691,-1.259929,2.232906,-2.542972,0.972901,1771.000000
-121.841100,0.000000,0.000000,-0.212947,-3.953394,-5.470519,-9.221005,0.415329,-8.711721,-1.189512,2.232906,-2.542972,1.000000,1774.000000
-122.072300,0.000000,0.000000,-0.215676,-3.953394,-5.470519,-9.221005,0.422534,-8.897055,-1.098783,2.232906,-2.542972,1.000000,1775.000000
-122.060400,0.000000,0.000000,-0.204455,-3.939475,-5.470519,-9.221005,0.369121,-8.897055,-1.098783,2.232906,-2.542972,0.988154,1776.000000
-122.103100,0.000000,0.000000,-0.205142,-3.939475,-5.470519,-9.221005,0.371193,-8.941592,-1.072026,2.232906,-2.542972,1.000000,1777.000000
-122.111700,0.000000,0.000000,-0.304300,-3.877343,-5.470519,-9.221005,0.290522,-8.941592,-1.072026,2.232906,-2.542972,1.000000,1778.000000
-121.893400,0.000000,0.000000,-0.333003,-3.804583,-5.470519,-9.221005,0.231800,-8.941592,-1.072026,2.232906,-2.542972,0.803872,1779.000000
-121.942200,0.000000,0.000000,-0.334840,-3.804583,-5.470519,-9.221005,0.232463,-8.998782,-1.033288,2.232906,-2.542972,1.000000,1780.000000
-122.033300,0.000000,0.000000,-0.326447,-3.832166,-5.470519,-9.221005,0.252503,-8.998782,-1.033288,2.232906,-2.542972,1.000000,1781.000000
-121.839200,0.000000,0.000000,-0.321165,-3.832166,-5.470519,-9.221005,0.250248,-8.814833,-1.142456,2.232906,-2.542972,0.823545,1783.000000
-121.693300,0.000000,0.000000,-0.305935,-3.802585,-5.470519,-9.221005,0.228611,-8.814833,-1.142456,2.232906,-2.542972,0.864234,1784.000000
-121.806200,0.000000,0.000000,-0.319039,-3.802585,-5.470519,-9.221005,0.237593,-9.181812,-0.815551,2.232906,-2.542972,1.000000,1787.000000
-121.746300,0.000000,0.000000,-0.362209,-3.765341,-5.470519,-9.221005,0.210967,-9.181812,-0.815551,2.232906,-2.542972,0.941824,1789.000000
-121.600400,0.000000,0.000000,-0.366239,-3.727827,-5.470519,-9.221005,0.188561,-9.181812,-0.815551,2.232906,-2.542972,0.864247,1790.000000
-120.699800,0.000000,0.000000,-0.367505,-3.524706,-5.470519,-9.221005,0.113575,-9.181812,-0.815551,2.232906,-2.542972,0.406327,1792.000000
-120.817400,0.000000,0.000000,-0.342689,-3.562534,-5.470519,-9.221005,0.128145,-9.181812,-0.815551,2.232906,-2.542972,1.000000,1793.000000
-120.851800,0.000000,0.000000,-0.347824,-3.567215,-5.470519,-9.221005,0.127684,-9.181812,-0.815551,2.232906,-2.542972,1.000000,1794.000000
-120.115600,0.000000,0.000000,-0.359045,-3.567215,-5.470519,-9.221005,0.142443,-9.143277,-0.559477,2.232906,-2.542972,0.478920,1795.000000
-120.759800,0.000000,0.000000,-0.350076,-3.567215,-5.470519,-9.221005,0.130379,-9.194437,-0.765929,2.232906,-2.542972,1.000000,1796.000000
-120.682700,0.000000,0.000000,-0.304820,-3.575235,-5.470519,-9.221005,0.148118,-9.194437,-0.765929,2.232906,-2.542972,0.925865,1797.000000
-120.820100,0.000000,0.000000,-0.301910,-3.575235,-5.470519,-9.221005,0.142551,-9.169726,-0.844568,2.232906,-2.542972,1.000000,1798.000000
-120.357300,0.000000,0.000000,-0.309054,-3.575235,-5.470519,-9.221005,0.156678,-9.184952,-0.646983,2.232906,-2.542972,0.629519,1799.000000
-120.343500,0.000789,0.000000,-0.310585,-3.603954,-5.470519,-9.363636,0.147142,-9.206881,-0.232884,2.328544,-2.593219,0.986286,1800.000000
-120.500600,0.000000,0.000000,-0.310303,-3.599056,-5.470519,-9.336314,0.148628,-9.256470,-0.316554,2.308777,-2.583898,1.000000,1802.000000
-120.588600,0.000000,0.000000,-0.309775,-3.589379,-5.470519,-9.286619,0.151743,-9.278193,-0.464203,2.274608,-2.566557,1.000000,1806.000000
-120.084000,0.000000,0.000000,-0.308660,-3.567082,-5.470519,-9.185858,0.159705,-9.084342,-0.737928,2.212102,-2.530046,0.603784,1807.000000
-120.257800,0.000000,0.000000,-0.308894,-3.571956,-5.470519,-9.206673,0.157881,-9.147912,-0.684705,2.224295,-2.537724,1.000000,1808.000000
-120.059400,0.000000,0.000000,-0.308630,-3.566450,-5.470519,-9.183199,0.159945,-9.075415,-0.744590,2.210570,-2.529061,0.819984,1812.000000
-119.946900,0.000000,0.000000,-0.308501,-3.563702,-5.470519,-9.171743,0.160995,-9.034924,-0.772927,2.204040,-2.524803,0.893677,1818.000000
-118.845600,0.048531,0.000000,-0.306623,-3.538634,-5.218953,-9.151381,0.191165,-9.034924,-0.772927,1.625107,-2.438493,0.332422,1819.000000
-119.308300,0.052755,0.000000,-0.307177,-3.552709,-5.218953,-9.210739,0.189305,-9.189295,-0.642080,1.649329,-2.461503,1.000000,1820.000000
-119.574000,0.057621,0.000000,-0.307800,-3.567990,-5.218953,-9.279502,0.187832,-9.275789,-0.478557,1.680519,-2.487762,1.000000,1823.000000
-119.569600,0.057444,0.000000,-0.307777,-3.567451,-5.218953,-9.276986,0.187874,-9.274505,-0.484731,1.679316,-2.486809,0.995653,1824.000000
-119.405000,0.054009,0.000000,-0.307339,-3.556740,-5.218953,-9.228389,0.188860,-9.221395,-0.601227,1.657006,-2.468285,0.848197,1827.000000
-119.514200,0.054900,0.000000,-0.308455,-3.556246,-5.221918,-9.245087,0.191348,-9.221395,-0.601227,1.643984,-2.461674,1.000000,1828.000000
-119.704800,0.060804,0.000000,-0.309218,-3.574100,-5.221918,-9.327672,0.189677,-9.279189,-0.400925,1.681977,-2.493217,1.000000,1830.000000
-119.086000,0.119546,0.000000,-0.321418,-3.554356,-5.016534,-9.400411,0.239433,-9.279189,-0.400925,1.277452,-2.356392,0.538588,1831.000000
-118.172700,0.162477,0.000000,-0.327628,-3.540894,-4.913395,-9.363044,0.266289,-9.279189,-0.400925,1.115352,-2.270510,0.401198,1832.000000
-118.174300,0.163549,0.000000,-0.327748,-3.542962,-4.913395,-9.371854,0.266267,-9.276231,-0.380666,1.116812,-2.274530,1.000000,1834.000000
-118.173300,0.164131,0.000000,-0.327813,-3.544082,-4.913395,-9.376660,0.266257,-9.273945,-0.369592,1.117629,-2.276720,0.999070,1835.000000
-118.895100,0.113527,0.000000,-0.330247,-3.551241,-5.043084,-9.371935,0.257880,-9.273945,-0.369592,1.261623,-2.295217,1.000000,1837.000000
-119.050300,0.006805,0.000000,-0.351086,-3.551144,-5.266401,-9.195526,0.277951,-9.273945,-0.369592,1.495300,-2.197817,1.000000,1838.000000
-118.662500,0.019524,0.000000,-0.351788,-3.595348,-5.266401,-9.514594,0.281636,-8.586823,-0.047007,1.490803,-2.274887,0.678604,1841.000000
-118.927400,0.015021,0.000000,-0.351540,-3.579146,-5.266401,-9.392966,0.280142,-8.898896,-0.165362,1.490805,-2.245672,1.000000,1842.000000
-116.134700,0.326253,0.000000,-0.358334,-3.620887,-4.984305,-9.277867,0.226037,-8.898896,-0.165362,0.991797,-2.336935,0.061259,1845.000000
-116.381900,0.309113,0.000000,-0.357353,-3.582238,-4.984305,-8.994318,0.230175,-9.415205,-0.493372,0.984089,-2.265445,1.000000,1846.000000
-115.403500,0.477943,0.000000,-0.364693,-3.593531,-4.905851,-8.990258,0.237524,-9.415205,-0.493372,0.665458,-2.259458,0.375915,1847.000000
-115.170300,0.344139,0.000000,-0.356624,-3.606843,-4.950429,-8.804835,0.198186,-9.415205,-0.493372,0.967183,-2.349998,0.792037,1850.000000
-114.726300,0.363048,0.000000,-0.357546,-3.639592,-4.950429,-9.039897,0.190762,-8.941113,-0.183977,0.988892,-2.412787,0.641465,1853.000000
-115.169000,0.343597,0.000000,-0.356598,-3.605917,-4.950429,-8.798639,0.198427,-9.422492,-0.501650,0.966775,-2.348321,1.000000,1854.000000
-115.028400,0.333559,0.000000,-0.356111,-3.588822,-4.950429,-8.687857,0.203165,-9.507794,-0.648993,0.960838,-2.318157,0.868808,1855.000000
-114.604400,0.312169,0.000000,-0.354359,-3.598374,-4.966128,-8.581217,0.187296,-9.507794,-0.648993,1.045707,-2.359670,0.654422,1858.000000
-114.654300,0.326901,0.000000,-0.355076,-3.623941,-4.966128,-8.745934,0.179091,-9.333052,-0.415141,1.061768,-2.405657,1.000000,1859.000000
-116.828500,0.128254,0.000000,-0.348246,-3.602510,-5.125396,-8.894679,0.185876,-9.333052,-0.415141,1.445466,-2.373075,1.000000,1860.000000
-116.817300,0.213407,0.000000,-0.353046,-3.593197,-5.044717,-9.012528,0.214136,-9.333052,-0.415141,1.191958,-2.314288,0.988893,1861.000000
-116.634800,0.200105,0.000000,-0.352444,-3.566477,-5.044717,-8.839298,0.217366,-9.501562,-0.630135,1.188260,-2.268527,0.833163,1863.000000
-116.247800,0.190470,0.000000,-0.352009,-3.547395,-5.044717,-8.722971,0.220482,-9.514138,-0.771862,1.188829,-2.237449,0.679096,1864.000000
-117.814300,0.000000,0.000000,-0.345470,-3.531928,-5.251361,-8.740154,0.216773,-9.514138,-0.771862,1.612779,-2.240270,1.000000,1865.000000
-117.355800,0.022719,0.000000,-0.347090,-3.633354,-5.251361,-9.393841,0.220269,-8.354588,0.025036,1.645572,-2.414738,0.632219,1867.000000
-116.823600,0.026305,0.000000,-0.347245,-3.644525,-5.251361,-9.481682,0.221481,-8.004085,0.115901,1.656914,-2.437459,0.587332,1868.000000
-116.893100,0.000000,0.000000,-0.341229,-3.622301,-5.276626,-9.572721,0.270303,-8.004085,0.115901,2.160780,-2.402107,1.000000,1869.000000
-117.990900,0.010023,0.000000,-0.350588,-3.622992,-5.274324,-9.671451,0.272797,-8.004085,0.115901,1.545873,-2.343465,1.000000,1870.000000
-119.076100,0.000000,0.000000,-0.349567,-3.554559,-5.274324,-9.167565,0.266467,-9.299464,-0.388469,1.538719,-2.220049,1.000000,1872.000000
-117.618400,0.000000,0.000000,-0.348374,-3.484273,-5.274324,-8.732991,0.264720,-9.479452,-0.862284,1.562903,-2.110698,0.232779,1873.000000
-117.611500,0.000000,0.000000,-0.348371,-3.484079,-5.274324,-8.731868,0.264725,-9.478771,-0.863458,1.563000,-2.110412,0.993142,1874.000000
-117.207800,0.000000,0.000000,-0.342158,-3.467793,-5.292607,-8.742537,0.267592,-9.478771,-0.863458,2.016620,-2.121326,0.667838,1875.000000
-118.041900,0.000000,0.000000,-0.342536,-3.497566,-5.292607,-8.909433,0.270712,-9.515071,-0.680246,2.004893,-2.164641,1.000000,1878.000000
-117.763200,0.000000,0.000000,-0.340479,-3.506752,-5.292607,-8.780157,0.275633,-9.590808,-0.817683,2.045855,-2.135175,0.756754,1880.000000
-117.881800,0.000000,0.000000,-0.298928,-3.510163,-5.279168,-8.812409,0.237980,-9.590808,-0.817683,2.163107,-2.240894,1.000000,1882.000000
-117.486900,0.000000,0.000000,-0.267241,-3.507784,-5.252733,-8.762365,0.194808,-9.590808,-0.817683,2.261049,-2.360441,0.673744,1887.000000
-117.344100,0.000000,0.000000,-0.266773,-3.512385,-5.252733,-8.704033,0.199303,-9.600966,-0.892784,2.268575,-2.346655,0.866895,1889.000000
-116.330500,0.000000,0.000000,-0.260237,-3.495424,-5.059108,-8.658683,0.201812,-9.600966,-0.892784,2.199807,-2.412539,0.362915,1891.000000
-117.664700,0.000000,0.000000,-0.315701,-3.510334,-5.292003,-8.733002,0.260363,-9.600966,-0.892784,2.109338,-2.181086,1.000000,1892.000000
-117.564600,0.000000,0.000000,-0.331893,-3.511612,-5.291242,-8.717417,0.273151,-9.600966,-0.892784,2.087451,-2.136065,0.904749,1893.000000
-117.184300,0.000000,0.000000,-0.330464,-3.516834,-5.291242,-8.628248,0.277248,-9.581855,-0.985216,2.112450,-2.115429,0.683702,1894.000000
-116.897200,0.000000,0.000000,-0.329532,-3.519868,-5.291242,-8.571387,0.280009,-9.551395,-1.042704,2.121957,-2.102198,0.750384,1895.000000
-116.474100,0.000000,0.000000,-0.377387,-3.520830,-5.291969,-8.504195,0.308446,-9.551395,-1.042704,2.097673,-1.997221,0.655031,1896.000000
-116.709300,0.000000,0.000000,-0.361667,-3.511000,-5.315207,-8.509931,0.304190,-9.551395,-1.042704,1.957997,-2.039615,1.000000,1897.000000
-115.996500,0.000000,0.000000,-0.451676,-3.512740,-5.312201,-8.395477,0.339073,-9.551395,-1.042704,1.964215,-1.895349,0.490251,1898.000000
-116.741200,0.000000,0.000000,-0.457273,-3.504012,-5.312201,-8.547199,0.334499,-9.600690,-0.901275,1.908199,-1.929667,1.000000,1901.000000
-117.182900,0.000000,0.000000,-0.376436,-3.515591,-5.286910,-8.657811,0.300614,-9.600690,-0.901275,2.081789,-2.035353,1.000000,1910.000000
-117.604500,0.000000,0.000000,-0.325747,-3.496058,-5.293549,-8.697723,0.276089,-9.600690,-0.901275,1.899385,-2.170826,1.000000,1912.000000
-117.707600,0.000000,0.000000,-0.325233,-3.499501,-5.317489,-8.702925,0.273853,-9.600690,-0.901275,1.940582,-2.168590,1.000000,1914.000000
-118.262100,0.000000,0.000000,-0.330083,-3.469412,-5.317489,-9.045721,0.258791,-9.347815,-0.529590,1.839748,-2.245030,1.000000,1917.000000
-118.007400,0.003280,0.000000,-0.326140,-3.462159,-5.259651,-9.041221,0.258366,-9.347815,-0.529590,1.788310,-2.260401,0.775120,1919.000000
-117.728100,0.069327,0.000000,-0.332603,-3.477522,-4.969743,-9.181788,0.268066,-9.347815,-0.529590,1.401862,-2.232024,0.756356,1920.000000
-117.830700,0.093154,0.000000,-0.334779,-3.398743,-4.969743,-9.282222,0.242176,-9.877009,-0.003966,1.431726,-2.246634,1.000000,1924.000000
-118.166200,0.079464,0.000000,-0.333551,-3.447567,-4.969743,-9.225601,0.256790,-9.700332,-0.327009,1.417606,-2.239934,1.000000,1925.000000
-117.762600,0.014010,0.000000,-0.324707,-3.387283,-5.475582,-8.893876,0.262180,-9.700332,-0.327009,1.888122,-2.208273,0.667884,1927.000000
-117.749800,0.000000,0.000000,-0.321231,-3.430264,-5.329871,-8.941171,0.233532,-9.700332,-0.327009,1.997605,-2.269090,0.987325,1932.000000
-118.379500,0.027122,0.000000,-0.329071,-3.435294,-5.172198,-9.125048,0.249695,-9.700332,-0.327009,1.681140,-2.255831,1.000000,1933.000000
-118.341100,0.025645,0.000000,-0.328898,-3.441537,-5.172198,-9.118212,0.251878,-9.645761,-0.368041,1.681100,-2.255814,0.962351,1938.000000
-118.226000,0.023050,0.000000,-0.328590,-3.452132,-5.172198,-9.105963,0.255764,-9.534571,-0.437597,1.680448,-2.255534,0.891266,1940.000000
-118.000500,0.087134,0.000000,-0.334920,-3.465405,-4.927561,-9.231477,0.266372,-9.534571,-0.437597,1.330099,-2.226586,0.798158,1941.000000
-118.195800,0.097240,0.000000,-0.335816,-3.435528,-4.927561,-9.273328,0.256152,-9.795456,-0.234472,1.345478,-2.234637,1.000000,1942.000000
-117.930600,0.146204,0.000000,-0.338660,-3.445652,-4.795916,-9.328371,0.261646,-9.795456,-0.234472,1.148207,-2.214261,0.767095,1943.000000
-117.896200,0.141066,0.000000,-0.338272,-3.459013,-4.795916,-9.308087,0.265962,-9.699733,-0.327494,1.139069,-2.208755,0.966155,1944.000000
-117.863200,0.139360,0.000000,-0.338142,-3.463248,-4.795916,-9.301330,0.267406,-9.661041,-0.357134,1.136008,-2.206861,0.967512,1945.000000
-118.163900,0.098612,0.000000,-0.336678,-3.453956,-4.906042,-9.267448,0.264964,-9.661041,-0.357134,1.288058,-2.223675,1.000000,1947.000000
-118.311800,0.174412,0.000000,-0.372678,-3.437731,-4.777051,-9.395244,0.322147,-9.661041,-0.357134,0.643342,-2.025683,1.000000,1948.000000
-117.296500,0.211144,0.000000,-0.376255,-3.346282,-4.777051,-9.526218,0.304898,-9.758440,0.212783,0.671166,-2.078330,0.362320,1949.000000
-115.918900,0.223023,0.000000,-0.377368,-3.304132,-4.777051,-9.574402,0.299511,-9.420794,0.435253,0.683248,-2.095679,0.252171,1950.000000
-117.203000,0.031410,0.000000,-0.369555,-3.213635,-5.246412,-9.444193,0.303410,-9.420794,0.435253,1.089152,-2.013831,1.000000,1952.000000
-117.772600,0.000000,0.000000,-0.396399,-3.216565,-5.179635,-9.530356,0.326500,-9.420794,0.435253,0.922422,-1.944595,1.000000,1953.000000
-117.076300,0.049156,0.000000,-0.356054,-3.276547,-5.130390,-9.462809,0.270276,-9.420794,0.435253,1.249131,-2.168667,0.498435,1954.000000
-117.041400,0.101069,0.000000,-0.397497,-3.257567,-5.027224,-9.544974,0.321803,-9.420794,0.435253,0.793920,-1.998984,0.965683,1956.000000
-119.470300,0.062158,0.000000,-0.391758,-3.383121,-5.027224,-9.381505,0.338907,-9.779630,-0.252754,0.784169,-1.957819,1.000000,1959.000000
-119.839700,0.062158,0.000000,-0.544353,-3.385153,-5.027224,-9.381505,0.302882,-9.779630,-0.252754,0.784169,-1.957819,1.000000,1961.000000
-120.027000,0.062158,0.000000,-0.535409,-3.385153,-5.027224,-9.381505,0.297335,-9.740185,-0.370950,0.784169,-1.957819,1.000000,1962.000000
-119.966400,0.062158,0.000000,-0.517202,-3.385153,-5.027224,-9.381505,0.286573,-9.499853,-0.595126,0.784169,-1.957819,0.941142,1963.000000
-120.276900,0.062158,0.000000,-0.411127,-3.501854,-5.027224,-9.381505,0.327130,-9.499853,-0.595126,0.784169,-1.957819,1.000000,1966.000000
-120.302900,0.062158,0.000000,-0.412202,-3.501854,-5.027224,-9.381506,0.328164,-9.528084,-0.577035,0.784169,-1.957819,1.000000,1967.000000
-118.215700,0.062158,0.000000,-0.381936,-3.501854,-5.027224,-9.381506,0.302880,-8.285977,-0.993321,0.784169,-1.957819,0.124039,1968.000000
-117.786200,0.062158,0.000000,-0.341303,-3.429736,-5.027224,-9.381506,0.294667,-8.285977,-0.993321,0.784169,-1.957819,0.650812,1970.000000
-118.347400,0.062158,0.000000,-0.265020,-3.588767,-5.027224,-9.381506,0.348908,-8.285977,-0.993321,0.784169,-1.957819,1.000000,1971.000000
-118.675400,0.062158,0.000000,-0.337682,-3.622872,-5.027224,-9.381506,0.340773,-8.285977,-0.993321,0.784169,-1.957819,1.000000,1972.000000
-118.294300,0.062158,0.000000,-0.227901,-3.598026,-5.027224,-9.381506,0.365689,-8.285977,-0.993321,0.784169,-1.957819,0.683066,1973.000000
-119.188600,0.062158,0.000000,-0.232232,-3.598026,-5.027224,-9.381506,0.378851,-8.753123,-0.888339,0.784169,-1.957819,1.000000,1974.000000
-120.227300,0.062158,0.000000,-0.248732,-3.598026,-5.027224,-9.381506,0.433426,-9.768131,-0.308351,0.784169,-1.957819,1.000000,1975.000000
-120.682000,0.062158,0.000000,-0.295369,-3.668061,-5.027224,-9.381506,0.425898,-9.768131,-0.308351,0.784169,-1.957819,1.000000,1976.000000
-120.778200,0.062158,0.000000,-0.293181,-3.668061,-5.027224,-9.381506,0.421202,-9.736264,-0.377599,0.784169,-1.957819,1.000000,1980.000000
-120.752600,0.062158,0.000000,-0.293893,-3.668061,-5.027224,-9.381506,0.422731,-9.748698,-0.355272,0.784169,-1.957819,0.974721,1981.000000
-120.456500,0.062158,0.000000,-0.297487,-3.601526,-5.027224,-9.381506,0.403091,-9.748698,-0.355272,0.784169,-1.957819,0.743767,1982.000000
-120.654500,0.062158,0.000000,-0.305151,-3.640039,-5.027224,-9.381506,0.409670,-9.748698,-0.355272,0.784169,-1.957819,1.000000,1984.000000
-121.006300,0.062158,0.000000,-0.326187,-3.706788,-5.027224,-9.381506,0.425712,-9.748698,-0.355272,0.784169,-1.957819,1.000000,1987.000000
